crop_path,dataset_source,source_image,scene_id,component_class,crop_w,crop_h,body_x,body_y,body_w,body_h,roi_kind,label_status,reviewer_id,notes
IMG_7991_JPG__006__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,102,234,19,44,64,146,component,,,
IMG_7991_JPG__007__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,143,78,27,14,89,49,component,,,
IMG_7991_JPG__011__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,175,80,33,15,109,50,component,,,
IMG_7991_JPG__013__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,164,80,31,15,103,50,component,,,
IMG_7991_JPG__014__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,142,94,27,18,89,59,component,,,
IMG_7991_JPG__015__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,132,84,25,16,82,53,component,,,
IMG_7991_JPG__018__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,158,83,29,15,99,52,component,,,
IMG_7991_JPG__019__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,179,88,34,17,112,55,component,,,
IMG_7991_JPG__020__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,148,91,28,17,92,57,component,,,
IMG_7991_JPG__021__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,152,89,28,16,95,56,component,,,
IMG_7991_JPG__022__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,180,103,33,19,113,64,component,,,
IMG_7991_JPG__025__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,86,155,16,29,54,97,component,,,
IMG_7991_JPG__027__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,79,172,15,32,49,107,component,,,
IMG_7991_JPG__028__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,169,77,31,15,106,48,component,,,
IMG_7991_JPG__030__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,168,94,0,17,129,59,component,,,
IMG_7991_JPG__031__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,153,92,5,17,114,57,component,,,
IMG_7991_JPG__033__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,88,196,16,37,55,123,component,,,
IMG_7991_JPG__034__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,106,169,20,31,66,106,component,,,
IMG_7991_JPG__035__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,85,175,16,33,53,109,component,,,
IMG_7991_JPG__036__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,199,102,37,19,124,64,component,,,
IMG_7991_JPG__037__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,85,166,16,31,53,104,component,,,
IMG_7991_JPG__038__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,94,188,17,36,59,117,component,,,
IMG_7991_JPG__039__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,160,85,30,16,100,53,component,,,
IMG_7991_JPG__040__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,161,80,30,15,101,50,component,,,
IMG_7991_JPG__042__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,155,82,29,15,97,51,component,,,
IMG_7991_JPG__043__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,157,84,30,16,98,52,component,,,
IMG_7991_JPG__044__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,146,88,28,17,91,55,component,,,
IMG_7991_JPG__045__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,160,98,30,19,100,61,component,,,
IMG_7991_JPG__046__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,238,138,45,26,149,86,component,,,
IMG_7991_JPG__047__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,227,125,42,24,142,78,component,,,
IMG_7991_JPG__048__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,230,132,43,25,144,83,component,,,
IMG_7991_JPG__049__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,171,102,32,19,107,64,component,,,
IMG_7991_JPG__050__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,156,88,29,17,97,55,component,,,
IMG_7991_JPG__051__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,164,100,31,19,102,62,component,,,
IMG_7991_JPG__052__capacitor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,capacitor,156,87,30,17,97,54,component,,,
IMG_7991_JPG__054__LED.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,LED,164,77,30,14,103,48,component,,,
IMG_7991_JPG__059__LED.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,LED,177,84,33,16,111,52,component,,,
IMG_7991_JPG__063__Polyfuse_Z.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,Polyfuse_Z,236,112,44,20,148,70,component,,,
IMG_7991_JPG__064__Polyfuse_Z.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,Polyfuse_Z,249,122,47,23,156,76,component,,,
IMG_7991_JPG__065__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,115,240,22,45,72,150,component,,,
IMG_7991_JPG__066__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,100,234,19,44,62,146,component,,,
IMG_7991_JPG__067__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,107,218,20,41,67,136,component,,,
IMG_7991_JPG__068__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,98,214,18,40,61,134,component,,,
IMG_7991_JPG__069__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,103,241,19,45,64,151,component,,,
IMG_7991_JPG__070__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,116,229,22,43,72,143,component,,,
IMG_7991_JPG__071__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,108,220,20,41,68,137,component,,,
IMG_7991_JPG__072__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,114,235,21,44,71,147,component,,,
IMG_7991_JPG__073__resistor.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,resistor,92,164,18,31,57,102,component,,,
IMG_7991_JPG__074__LED.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,LED,77,162,15,31,48,101,component,,,
IMG_7991_JPG__076__LED.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,LED,76,168,14,32,48,105,component,,,
IMG_7991_JPG__077__LED.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,LED,83,156,15,30,52,97,component,,,
IMG_7991_JPG__078__LED.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,LED,76,160,14,30,48,100,component,,,
IMG_7991_JPG__079__LED.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,LED,87,173,17,33,54,108,component,,,
IMG_7991_JPG__080__SOT457.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOT457,199,244,38,46,124,152,component,,,
IMG_7991_JPG__081__TSSOP-16.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,TSSOP-16,491,662,92,124,307,414,component,,,
IMG_7991_JPG__082__SOT753.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOT753,204,199,39,38,127,124,component,,,
IMG_7991_JPG__083__SOT753.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOT753,236,192,44,36,147,120,component,,,
IMG_7991_JPG__084__SOT753.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOT753,226,188,42,35,141,118,component,,,
IMG_7991_JPG__085__SOT753.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOT753,223,203,42,38,139,127,component,,,
IMG_7991_JPG__086__SOD123.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD123,343,182,65,34,214,114,component,,,
IMG_7991_JPG__087__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,165,82,31,16,103,51,component,,,
IMG_7991_JPG__088__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,164,81,31,15,103,51,component,,,
IMG_7991_JPG__089__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,165,81,31,15,103,51,component,,,
IMG_7991_JPG__090__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,164,81,30,15,103,51,component,,,
IMG_7991_JPG__091__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,164,81,30,15,103,51,component,,,
IMG_7991_JPG__092__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,164,82,31,16,103,51,component,,,
IMG_7991_JPG__093__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,165,82,31,16,103,51,component,,,
IMG_7991_JPG__094__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,164,81,31,15,103,51,component,,,
IMG_7991_JPG__095__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,164,82,30,16,103,51,component,,,
IMG_7991_JPG__096__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,165,81,31,15,103,51,component,,,
IMG_7991_JPG__097__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,164,81,31,15,103,51,component,,,
IMG_7991_JPG__098__SOD323.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOD323,165,82,31,16,103,51,component,,,
IMG_7991_JPG__099__SOT753.png,winnies_packages,train/images/IMG_7991_JPG.rf.51918a8eea3a81e51eb63d354bd9165a.jpg,IMG_7991_JPG,SOT753,164,233,30,44,103,146,component,,,
IMG_7992_JPG__000__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,132,96,24,18,82,60,component,,,
IMG_7992_JPG__002__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,130,89,25,17,81,56,component,,,
IMG_7992_JPG__003__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,139,76,26,8,87,52,component,,,
IMG_7992_JPG__005__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,110,83,21,16,69,51,component,,,
IMG_7992_JPG__016__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,79,127,15,24,49,79,component,,,
IMG_7992_JPG__017__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,97,155,18,29,61,97,component,,,
IMG_7992_JPG__019__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,90,227,17,43,56,142,component,,,
IMG_7992_JPG__020__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,90,241,17,45,56,151,component,,,
IMG_7992_JPG__021__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,91,225,17,42,57,140,component,,,
IMG_7992_JPG__022__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,95,243,18,46,59,152,component,,,
IMG_7992_JPG__023__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,117,240,22,45,73,150,component,,,
IMG_7992_JPG__024__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,94,220,17,42,59,137,component,,,
IMG_7992_JPG__028__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,139,98,26,18,87,61,component,,,
IMG_7992_JPG__031__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,130,89,24,17,81,56,component,,,
IMG_7992_JPG__032__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,163,81,31,16,102,54,component,,,
IMG_7992_JPG__036__capacitor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,capacitor,82,178,15,33,52,111,component,,,
IMG_7992_JPG__037__capacitor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,capacitor,166,89,31,17,104,56,component,,,
IMG_7992_JPG__039__capacitor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,capacitor,117,80,22,15,73,50,component,,,
IMG_7992_JPG__040__capacitor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,capacitor,152,89,28,17,95,55,component,,,
IMG_7992_JPG__041__capacitor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,capacitor,170,89,31,17,106,56,component,,,
IMG_7992_JPG__042__capacitor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,capacitor,167,77,31,14,104,49,component,,,
IMG_7992_JPG__047__resistor.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,resistor,81,140,15,26,50,88,component,,,
IMG_7992_JPG__049__LED.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,LED,77,142,14,27,48,88,component,,,
IMG_7992_JPG__055__LED.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,LED,116,83,22,16,72,52,component,,,
IMG_7992_JPG__056__Polyfuse_Z.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,Polyfuse_Z,104,221,20,42,65,138,component,,,
IMG_7992_JPG__057__Polyfuse_Z.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,Polyfuse_Z,111,221,21,42,70,138,component,,,
IMG_7992_JPG__058__Polyfuse_Z.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,Polyfuse_Z,82,222,15,42,51,139,component,,,
IMG_7992_JPG__059__Polyfuse_Z.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,Polyfuse_Z,101,159,19,37,63,122,component,,,
IMG_7992_JPG__065__TSSOP-16.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,TSSOP-16,423,500,79,48,264,347,component,,,
IMG_7992_JPG__066__SOIC-16.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOIC-16,278,395,52,74,174,247,component,,,
IMG_7992_JPG__067__SOT753.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT753,204,176,38,33,127,110,component,,,
IMG_7992_JPG__068__SOT753.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT753,195,160,37,30,122,100,component,,,
IMG_7992_JPG__069__SOT753.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT753,195,164,37,31,122,102,component,,,
IMG_7992_JPG__070__SOT23.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT23,164,179,31,33,102,112,component,,,
IMG_7992_JPG__071__SOT23.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT23,161,195,31,37,100,122,component,,,
IMG_7992_JPG__072__SOT23.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT23,176,142,33,26,110,89,component,,,
IMG_7992_JPG__073__SOT23.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT23,170,145,32,27,106,91,component,,,
IMG_7992_JPG__074__SOT23.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT23,164,149,31,28,102,93,component,,,
IMG_7992_JPG__075__SOT23.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT23,167,145,31,27,104,91,component,,,
IMG_7992_JPG__076__SOT23.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOT23,188,179,35,34,118,112,component,,,
IMG_7992_JPG__077__SOD323.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOD323,142,96,27,18,89,60,component,,,
IMG_7992_JPG__078__SOD323.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOD323,146,100,27,19,92,63,component,,,
IMG_7992_JPG__079__SOD323.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOD323,150,103,28,20,94,64,component,,,
IMG_7992_JPG__080__SOD323.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOD323,155,102,29,19,96,64,component,,,
IMG_7992_JPG__081__SOD323.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOD323,162,114,30,21,101,71,component,,,
IMG_7992_JPG__082__SOD323.png,winnies_packages,train/images/IMG_7992_JPG.rf.6d13c0ed48a6cba617de14fa592018f6.jpg,IMG_7992_JPG,SOD323,145,72,27,17,90,55,component,,,
IMG_7993_JPG__000__resistor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,resistor,120,85,0,16,92,53,component,,,
IMG_7993_JPG__001__resistor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,resistor,118,76,0,14,91,48,component,,,
IMG_7993_JPG__003__resistor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,resistor,164,82,31,15,103,51,component,,,
IMG_7993_JPG__025__resistor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,resistor,125,84,24,16,78,52,component,,,
IMG_7993_JPG__032__resistor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,resistor,85,177,16,33,53,111,component,,,
IMG_7993_JPG__042__capacitor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,capacitor,123,76,23,9,77,52,component,,,
IMG_7993_JPG__044__capacitor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,capacitor,158,98,30,18,99,61,component,,,
IMG_7993_JPG__045__capacitor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,capacitor,153,79,28,15,96,50,component,,,
IMG_7993_JPG__046__capacitor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,capacitor,91,166,17,31,57,103,component,,,
IMG_7993_JPG__048__capacitor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,capacitor,80,184,15,35,50,115,component,,,
IMG_7993_JPG__049__capacitor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,capacitor,144,93,27,17,90,59,component,,,
IMG_7993_JPG__050__capacitor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,capacitor,98,107,18,20,61,67,component,,,
IMG_7993_JPG__058__feriet_kraal.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,feriet kraal,85,171,16,32,53,107,component,,,
IMG_7993_JPG__059__resistor.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,resistor,85,193,16,36,53,121,component,,,
IMG_7993_JPG__060__Polyfuse_Z.png,winnies_packages,train/images/IMG_7993_JPG.rf.31d7544749191f6b17b925cb983b8304.jpg,IMG_7993_JPG,Polyfuse_Z,92,208,17,39,57,130,component,,,
