schema_version,artifact_status,coordinate_space,designator,designator_source,label,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg,rotation_source,footprint,observation_count,frame_count,support_ratio,class_purity,center_mad_px,median_confidence,consensus_status,review_reasons,class_counts_json,frame_ids_json
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0037,synthetic_auto,ic,3041.934753,1310.225006,2855.541016,1231.622131,3230.531616,1389.031982,,unknown_axis_aligned_detection,,20,30,0.666667,1.000000,11.930214,0.804636,NEEDS_REVIEW,low_support,"{""ic"": 20}","[""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg"", ""mpi_pcb_train_good_1584.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,LED_AUTO_0002,synthetic_auto,led,3436.667053,1315.079437,3391.552734,1269.706421,3481.781372,1360.452454,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,10.386153,0.420031,NEEDS_REVIEW,low_support,"{""led"": 2}","[""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1195.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0038,synthetic_auto,ic,1069.465637,1315.251587,564.460022,1173.380737,1564.109375,1454.679443,,unknown_axis_aligned_detection,,5,30,0.166667,1.000000,9.706139,0.710133,NEEDS_REVIEW,low_support,"{""ic"": 5}","[""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1287.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0039,synthetic_auto,ic,2319.725769,1316.553406,1951.159180,1179.197144,2692.372070,1465.281128,,unknown_axis_aligned_detection,,5,30,0.166667,1.000000,12.125487,0.715464,NEEDS_REVIEW,low_support,"{""ic"": 5}","[""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0032,synthetic_auto,capacitor,1618.577057,1317.411530,1592.104187,1276.544556,1645.049927,1358.278503,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,3.452203,0.359581,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0033,synthetic_auto,capacitor,1682.333160,1321.512848,1656.353455,1284.080627,1708.312866,1358.945068,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,5.252779,0.327970,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0040,synthetic_auto,ic,3021.661926,1324.262177,2840.949463,1248.103271,3208.273071,1400.117371,,unknown_axis_aligned_detection,,8,30,0.266667,1.000000,13.663879,0.788193,NEEDS_REVIEW,low_support,"{""ic"": 8}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1418.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0034,synthetic_auto,capacitor,1734.025909,1325.288208,1708.513184,1284.575684,1759.538635,1366.000732,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,5.733639,0.367409,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0937.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,LED_AUTO_0003,synthetic_auto,led,3416.677979,1329.194336,3363.869385,1278.006836,3468.758057,1378.316162,,unknown_axis_aligned_detection,,5,30,0.166667,1.000000,6.002319,0.461068,NEEDS_REVIEW,low_support,"{""led"": 5}","[""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0041,synthetic_auto,ic,1103.774368,1333.416992,607.588257,1196.896912,1601.723755,1478.626160,,unknown_axis_aligned_detection,,4,30,0.133333,1.000000,5.048683,0.675070,NEEDS_REVIEW,low_support,"{""ic"": 4}","[""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0465.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0042,synthetic_auto,ic,1085.868423,1339.127594,580.053528,1199.432617,1594.035828,1478.009583,,unknown_axis_aligned_detection,,18,30,0.600000,1.000000,8.400558,0.743689,NEEDS_REVIEW,low_support,"{""ic"": 18}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg"", ""mpi_pcb_train_good_1584.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,LED_AUTO_0004,synthetic_auto,led,3399.483398,1340.029358,3355.232910,1286.363037,3442.793701,1394.063965,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,3.353394,0.806084,NEEDS_REVIEW,low_support,"{""led"": 3}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_1060.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0043,synthetic_auto,ic,1067.315063,1341.278931,552.574951,1200.477783,1571.956421,1480.124268,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,6.682116,0.739392,NEEDS_REVIEW,low_support,"{""ic"": 3}","[""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1322.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0044,synthetic_auto,ic,2327.708374,1342.139221,1957.163086,1200.407471,2700.553467,1485.957031,,unknown_axis_aligned_detection,,25,30,0.833333,1.000000,10.763319,0.739353,CONSENSUS,,"{""ic"": 25}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg"", ""mpi_pcb_train_good_1584.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0035,synthetic_auto,capacitor,1749.352448,1345.930267,1718.927307,1302.327087,1779.777588,1389.533447,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,5.532246,0.370338,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_1505.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0036,synthetic_auto,capacitor,1698.038452,1347.035156,1669.611572,1308.929810,1726.465332,1385.140503,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.258980,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0040.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0037,synthetic_auto,capacitor,1838.602478,1381.503723,1823.486694,1365.050171,1853.718262,1397.957275,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.263737,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0062.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,BZ_AUTO_0001,synthetic_auto,buzzer,295.656210,1391.852264,52.449596,1146.578491,538.862823,1637.126038,,unknown_axis_aligned_detection,,2,30,0.066667,0.500000,8.156762,0.280383,NEEDS_REVIEW,low_support;class_ambiguous,"{""buzzer"": 1, ""capacitor"": 1}","[""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1287.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0038,synthetic_auto,capacitor,242.133428,1425.402832,9.019877,1194.113892,475.246979,1656.691772,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.324345,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0039,synthetic_auto,capacitor,315.885282,1426.694031,64.276239,1191.675110,567.494324,1661.712952,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,5.724320,0.389890,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_1505.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,BZ_AUTO_0002,synthetic_auto,buzzer,291.280243,1435.209900,37.302917,1206.118408,545.257568,1664.301392,,unknown_axis_aligned_detection,,3,30,0.100000,0.666667,10.937515,0.405890,NEEDS_REVIEW,low_support;class_ambiguous,"{""buzzer"": 2, ""capacitor"": 1}","[""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1386.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0040,synthetic_auto,capacitor,264.898956,1463.005859,1.940917,1210.227783,527.856995,1715.783936,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.657315,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_1322.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0041,synthetic_auto,capacitor,3271.468140,1469.851013,3256.522461,1456.137085,3286.413818,1483.564941,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.268889,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_1505.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0042,synthetic_auto,capacitor,1826.762634,1473.995728,1811.446289,1458.510620,1842.078979,1489.480835,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.375259,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0062.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0043,synthetic_auto,capacitor,246.962540,1499.042114,0.000000,1257.144653,493.925079,1740.939575,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.294495,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0245.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0044,synthetic_auto,capacitor,2593.705750,1510.370544,2575.871948,1494.255981,2611.539551,1526.485107,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,8.300131,0.376196,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0937.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,LED_AUTO_0005,synthetic_auto,led,3421.602295,1556.884705,3397.089600,1529.295654,3446.114990,1584.473755,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.253995,NEEDS_REVIEW,low_support,"{""led"": 1}","[""mpi_pcb_train_good_0937.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0045,synthetic_auto,ic,3048.452026,1559.534607,2852.233398,1488.281006,3244.670654,1630.788208,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.684393,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_0781.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0046,synthetic_auto,ic,3894.755981,1565.029907,3833.089355,1468.057739,3956.422607,1662.002075,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.365085,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_0781.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0045,synthetic_auto,capacitor,2753.069031,1584.806244,2728.546753,1545.651489,2776.585571,1619.090027,,unknown_axis_aligned_detection,,4,30,0.133333,1.000000,5.329172,0.291041,NEEDS_REVIEW,low_support,"{""capacitor"": 4}","[""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0046,synthetic_auto,capacitor,2797.189819,1585.087402,2772.129639,1542.533325,2822.250000,1628.780029,,unknown_axis_aligned_detection,,11,30,0.366667,1.000000,9.739749,0.323923,NEEDS_REVIEW,low_support,"{""capacitor"": 11}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0047,synthetic_auto,capacitor,3375.634766,1589.890442,3355.825073,1552.186951,3395.444458,1627.593933,,unknown_axis_aligned_detection,,2,30,0.066667,0.500000,10.883072,0.266056,NEEDS_REVIEW,low_support;class_ambiguous,"{""capacitor"": 1, ""resistor"": 1}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0676.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0047,synthetic_auto,ic,3048.121887,1590.587067,2854.756714,1520.274780,3245.644043,1665.666931,,unknown_axis_aligned_detection,,20,30,0.666667,1.000000,9.301387,0.783877,NEEDS_REVIEW,low_support,"{""ic"": 20}","[""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1584.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0048,synthetic_auto,ic,3028.240845,1592.415161,2835.984863,1526.786621,3221.183350,1659.432007,,unknown_axis_aligned_detection,,9,30,0.300000,1.000000,10.928031,0.764186,NEEDS_REVIEW,low_support,"{""ic"": 9}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0049,synthetic_auto,ic,3883.222046,1605.353149,3824.183350,1508.346802,3943.877441,1697.079712,,unknown_axis_aligned_detection,,7,30,0.233333,1.000000,10.558882,0.452567,NEEDS_REVIEW,low_support,"{""ic"": 7}","[""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0050,synthetic_auto,ic,3714.616455,1622.913879,3662.630127,1528.449219,3766.602783,1717.378540,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.290922,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_0245.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,R_AUTO_0005,synthetic_auto,resistor,3496.560425,1626.614014,3470.791260,1579.081421,3522.329590,1674.146606,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,2.516638,0.287717,NEEDS_REVIEW,low_support,"{""resistor"": 3}","[""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0051,synthetic_auto,ic,3875.186401,1631.344727,3819.680176,1536.168091,3930.692627,1726.521362,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.470818,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_0245.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0052,synthetic_auto,ic,1156.355438,1639.491333,754.051697,1417.180786,1558.659180,1861.801880,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.519499,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_0781.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0053,synthetic_auto,ic,1195.122833,1650.015503,803.368713,1462.846924,1586.876953,1837.184082,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.639135,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_1287.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0054,synthetic_auto,ic,1274.110504,1659.993713,892.118103,1484.500122,1656.102905,1835.487305,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.703989,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_0629.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0055,synthetic_auto,ic,1143.540863,1669.747772,737.312317,1457.699402,1549.769409,1881.796143,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,6.642459,0.634811,NEEDS_REVIEW,low_support,"{""ic"": 2}","[""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,R_AUTO_0006,synthetic_auto,resistor,532.163315,1674.719727,508.049286,1634.962280,556.277344,1714.755371,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,4.986596,0.504058,NEEDS_REVIEW,low_support,"{""resistor"": 3}","[""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0056,synthetic_auto,ic,1167.867630,1678.923859,766.612885,1500.934204,1569.122375,1856.913513,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,7.543992,0.739428,NEEDS_REVIEW,low_support,"{""ic"": 2}","[""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_1584.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,R_AUTO_0007,synthetic_auto,resistor,646.968262,1680.256531,624.726501,1645.290527,669.210022,1715.222534,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.344265,NEEDS_REVIEW,low_support,"{""resistor"": 1}","[""mpi_pcb_train_good_0937.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,R_AUTO_0008,synthetic_auto,resistor,588.983459,1684.296997,567.813538,1654.688354,610.153381,1713.905640,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.349867,NEEDS_REVIEW,low_support,"{""resistor"": 1}","[""mpi_pcb_train_good_0937.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0048,synthetic_auto,capacitor,1618.115631,1697.305023,1588.928650,1645.132202,1647.302612,1749.477844,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,4.660261,0.278215,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0057,synthetic_auto,ic,2191.293793,1701.232361,1678.564392,1547.601379,2700.286011,1853.794495,,unknown_axis_aligned_detection,,8,30,0.266667,1.000000,5.754394,0.734837,NEEDS_REVIEW,low_support,"{""ic"": 8}","[""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1584.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0058,synthetic_auto,ic,1203.301987,1701.461212,808.137787,1524.677979,1598.466187,1877.640991,,unknown_axis_aligned_detection,,8,30,0.266667,1.000000,6.480423,0.674400,NEEDS_REVIEW,low_support,"{""ic"": 8}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
